cap74 16 50

5396.525000 2582.812500 23679.600000 69206.462500 1789.087500 17769.212500 147325.125000 57376.687500 2099.212500 1406.800000 241573.937500 37595.100000 70496.275000 5947.012500 12569.062500 23300.250000 8788.575000 144881.100000 12438.112500 6729.937500 1953.675000 11166.862500 22873.387500 11616.600000 27157.075000 12852.337500 239639.400000 22351.537500 14092.475000 23444.437500 6101.287500 11338.425000 15695.062500 728398.200000 8559.687500 13994.925000 198738.762500 109515.837500 53659.312500 16305.700000 61965.862500 50669.912500 14853.437500 9543.750000 149278.612500 58814.087500 16103.325000 2073.312500 74352.900000 6801.525000 

5219.500000 2296.800000 9828.000000 23096.675000 1133.050000 7029.425000 56998.500000 12741.300000 1395.900000 928.800000 25277.000000 2463.400000 10371.950000 2434.575000 14621.625000 16271.400000 3062.300000 22846.200000 4123.900000 7312.500000 780.900000 22333.725000 0.000000 7106.000000 10541.300000 3268.900000 248102.400000 1601.175000 5916.550000 16099.875000 4440.975000 2398.900000 14693.250000 261790.800000 6353.750000 5984.100000 65986.225000 20525.575000 42775.875000 5658.000000 10086.000000 16196.500000 11550.000000 14550.000000 136084.725000 42605.625000 11183.250000 2174.375000 23899.800000 4001.550000 

4182.900000 1779.150000 19303.200000 48700.225000 1015.250000 13919.100000 102384.000000 33595.650000 1275.450000 768.800000 97536.250000 19775.000000 38482.500000 4897.750000 11931.000000 12619.500000 2712.000000 74042.800000 5635.575000 5869.500000 931.950000 20982.000000 10703.175000 10898.400000 5270.650000 9073.725000 222222.000000 11698.675000 8953.150000 22275.000000 6843.375000 6931.050000 19385.500000 512606.400000 4891.250000 4154.100000 137295.400000 63513.100000 39250.875000 11939.200000 22567.425000 20636.575000 10071.875000 13087.500000 124879.725000 40553.225000 10561.650000 1857.100000 51935.400000 2614.050000 

7391.250000 5115.600000 57472.800000 135170.700000 2005.700000 45474.650000 259515.000000 105796.350000 1940.400000 1950.400000 461992.125000 79235.600000 135275.150000 13134.550000 39913.500000 35094.900000 17458.500000 274079.000000 21789.625000 9506.250000 3066.600000 56025.975000 46945.200000 28226.400000 59259.200000 29479.075000 124051.200000 49650.850000 37089.900000 50490.000000 18722.550000 26701.850000 53121.750000 1361570.400000 21336.250000 26946.750000 378755.425000 209073.175000 40960.500000 32644.200000 133135.200000 91957.025000 13193.125000 32087.500000 89976.150000 45922.450000 14940.600000 2006.550000 147937.200000 14979.450000 

5038.825000 2189.137500 11180.400000 40527.812500 1379.887500 6966.537500 96429.375000 32220.787500 1663.612500 1145.200000 106122.187500 16712.700000 36631.675000 3283.637500 11169.937500 19253.550000 5031.325000 75211.500000 8073.862500 6695.812500 1298.175000 17380.762500 10145.287500 7117.400000 14845.325000 5623.687500 238875.000000 9022.837500 2958.275000 16118.437500 3693.112500 3900.225000 10951.437500 451435.800000 5951.562500 8459.175000 119995.812500 58395.537500 48318.937500 9417.700000 23134.762500 31401.662500 13052.187500 12481.250000 142499.587500 49175.137500 13172.925000 2064.737500 42986.700000 4503.825000 

10349.575000 5399.437500 22957.200000 60515.962500 2512.937500 20326.637500 131920.125000 60071.962500 2869.762500 2314.800000 288418.812500 41956.900000 77569.725000 4634.987500 32479.687500 39867.750000 13093.875000 159433.300000 16239.437500 13554.937500 2600.625000 40178.512500 26881.912500 7725.400000 44597.025000 13172.487500 392519.400000 26549.212500 20575.375000 8049.937500 8596.087500 13310.675000 27888.062500 644793.000000 17830.312500 21470.475000 174969.037500 114439.762500 73399.312500 13583.300000 81255.337500 69686.837500 23103.437500 27518.750000 224408.137500 75966.287500 21287.025000 3788.312500 64873.500000 12617.925000 

6051.700000 2838.375000 15489.600000 52911.775000 1823.575000 10956.400000 118381.500000 46527.525000 2135.925000 1500.800000 185456.250000 28589.000000 55891.250000 4204.200000 14375.625000 24957.000000 8294.200000 114834.200000 11726.550000 7707.375000 1846.800000 15978.600000 17728.425000 7911.600000 26495.700000 8745.150000 261534.000000 16963.800000 9917.150000 17411.625000 3285.975000 7961.450000 7346.625000 575875.200000 9514.375000 13697.550000 155375.075000 87468.825000 55712.625000 12308.200000 47404.200000 47528.350000 15654.375000 12525.000000 160511.625000 61003.925000 16755.450000 2318.925000 56510.400000 7448.100000 

